ID,timepoint,subject,BOLD signal,ROI
,6.161616162,7,-2.651471724,V1
,6.161616162,8,0.881972043,V1
,6.161616162,9,-2.276405899,V1
,6.161616162,10,-1.943622819,V1
,6.161616162,11,1.305360175,V1
,6.161616162,12,1.389669622,V1
,6.161616162,13,-1.927753131,V1
,6.161616162,14,0.757639429,V1
,6.161616162,15,-0.903600026,V1
,6.161616162,16,-0.144795032,V1
,6.161616162,17,0.391010245,V1
,6.161616162,18,-0.401436261,V1
,6.161616162,19,-1.020423354,V1
,6.262626263,0,0.139616173,IPS
,6.262626263,1,-0.788184976,IPS
,6.262626263,2,-0.159121603,IPS
,6.262626263,3,0.440991816,IPS
,6.262626263,4,-1.26880916,IPS
,6.262626263,5,-0.447526279,IPS
,6.262626263,6,3.168917546,IPS
,6.262626263,7,-0.293647854,IPS
,6.262626263,8,1.173265765,IPS
,6.262626263,9,2.453336071,IPS
,6.262626263,10,2.23754143,IPS
,6.262626263,11,-0.686949065,IPS
,6.262626263,12,3.399604026,IPS
,6.262626263,13,4.456097811,IPS
,6.262626263,14,2.517522646,IPS
,6.262626263,15,-1.110514532,IPS
,6.262626263,16,2.94316921,IPS
,6.262626263,17,3.397608601,IPS
,6.262626263,18,0.934291786,IPS
,6.262626263,19,-1.278988567,IPS
,6.262626263,0,2.27014259,AG
,6.262626263,1,2.201929633,AG
,6.262626263,2,4.039017342,AG
,6.262626263,3,1.958886412,AG
,6.262626263,4,3.424868022,AG
,6.262626263,5,1.633904914,AG
,6.262626263,6,3.121032253,AG
,6.262626263,7,2.127258321,AG
,6.262626263,8,0.866744022,AG
,6.262626263,9,-0.473985147,AG
,6.262626263,10,0.137332557,AG
,6.262626263,11,2.157573996,AG
,6.262626263,12,1.307388733,AG
,6.262626263,13,0.147220881,AG
,6.262626263,14,2.650590502,AG
,6.262626263,15,1.766356601,AG
,6.262626263,16,3.943973304,AG
,6.262626263,17,0.750795652,AG
,6.262626263,18,2.136982517,AG
,6.262626263,19,2.613452541,AG
,6.262626263,0,0.222916103,V1
,6.262626263,1,-1.340086121,V1
,6.262626263,2,0.348760468,V1
,6.262626263,3,1.910699243,V1
,6.262626263,4,0.889156558,V1
,6.262626263,5,-3.131329755,V1
,6.262626263,6,-0.740309644,V1
,6.262626263,7,-2.645956421,V1
,6.262626263,8,0.887487346,V1
,6.262626263,9,-2.270890595,V1
,6.262626263,10,-1.938107516,V1
,6.262626263,11,1.310875479,V1
,6.262626263,12,1.395184925,V1
,6.262626263,13,-1.922237827,V1
,6.262626263,14,0.763154732,V1
,6.262626263,15,-0.898084723,V1
,6.262626263,16,-0.139279728,V1
,6.262626263,17,0.396525548,V1
,6.262626263,18,-0.395920958,V1
,6.262626263,19,-1.014908051,V1
,6.363636364,0,0.164543075,IPS
,6.363636364,1,-0.763258074,IPS
,6.363636364,2,-0.134194701,IPS
,6.363636364,3,0.465918718,IPS
,6.363636364,4,-1.243882258,IPS
,6.363636364,5,-0.422599377,IPS
,6.363636364,6,3.193844447,IPS
,6.363636364,7,-0.268720952,IPS
,6.363636364,8,1.198192667,IPS
,6.363636364,9,2.478262972,IPS
,6.363636364,10,2.262468331,IPS
,6.363636364,11,-0.662022163,IPS
,6.363636364,12,3.424530928,IPS
,6.363636364,13,4.481024712,IPS
,6.363636364,14,2.542449548,IPS
,6.363636364,15,-1.08558763,IPS
,6.363636364,16,2.968096112,IPS
,6.363636364,17,3.422535503,IPS
,6.363636364,18,0.959218688,IPS
,6.363636364,19,-1.254061666,IPS
,6.363636364,0,2.225752768,AG
,6.363636364,1,2.157539812,AG
,6.363636364,2,3.994627521,AG
,6.363636364,3,1.91449659,AG
,6.363636364,4,3.3804782,AG
,6.363636364,5,1.589515093,AG
,6.363636364,6,3.076642431,AG
,6.363636364,7,2.0828685,AG
,6.363636364,8,0.8223542,AG
,6.363636364,9,-0.518374968,AG
,6.363636364,10,0.092942735,AG
,6.363636364,11,2.113184175,AG
,6.363636364,12,1.262998911,AG
,6.363636364,13,0.10283106,AG
,6.363636364,14,2.606200681,AG
,6.363636364,15,1.72196678,AG
,6.363636364,16,3.899583483,AG
,6.363636364,17,0.706405831,AG
,6.363636364,18,2.092592695,AG
,6.363636364,19,2.569062719,AG
,6.363636364,0,0.230895395,V1
,6.363636364,1,-1.332106829,V1
,6.363636364,2,0.35673976,V1
,6.363636364,3,1.918678534,V1
,6.363636364,4,0.897135849,V1
,6.363636364,5,-3.123350463,V1
,6.363636364,6,-0.732330352,V1
,6.363636364,7,-2.63797713,V1
,6.363636364,8,0.895466638,V1
,6.363636364,9,-2.262911304,V1
,6.363636364,10,-1.930128225,V1
,6.363636364,11,1.31885477,V1
,6.363636364,12,1.403164217,V1
,6.363636364,13,-1.914258536,V1
,6.363636364,14,0.771134023,V1
,6.363636364,15,-0.890105432,V1
,6.363636364,16,-0.131300437,V1
,6.363636364,17,0.40450484,V1
,6.363636364,18,-0.387941667,V1
,6.363636364,19,-1.00692876,V1
,6.464646465,0,0.187971862,IPS
,6.464646465,1,-0.739829287,IPS
,6.464646465,2,-0.110765914,IPS
,6.464646465,3,0.489347505,IPS
,6.464646465,4,-1.220453471,IPS
,6.464646465,5,-0.39917059,IPS
,6.464646465,6,3.217273234,IPS
,6.464646465,7,-0.245292165,IPS
,6.464646465,8,1.221621454,IPS
,6.464646465,9,2.501691759,IPS
,6.464646465,10,2.285897118,IPS
,6.464646465,11,-0.638593376,IPS
,6.464646465,12,3.447959715,IPS
,6.464646465,13,4.504453499,IPS
,6.464646465,14,2.565878335,IPS
,6.464646465,15,-1.062158843,IPS
,6.464646465,16,2.991524899,IPS
,6.464646465,17,3.44596429,IPS
,6.464646465,18,0.982647474,IPS
,6.464646465,19,-1.230632879,IPS
,6.464646465,0,2.181832694,AG
,6.464646465,1,2.113619738,AG
,6.464646465,2,3.950707447,AG
,6.464646465,3,1.870576516,AG
,6.464646465,4,3.336558126,AG
,6.464646465,5,1.545595019,AG
,6.464646465,6,3.032722357,AG
,6.464646465,7,2.038948425,AG
,6.464646465,8,0.778434126,AG
,6.464646465,9,-0.562295043,AG
,6.464646465,10,0.049022661,AG
,6.464646465,11,2.069264101,AG
,6.464646465,12,1.219078837,AG
,6.464646465,13,0.058910986,AG
,6.464646465,14,2.562280607,AG
,6.464646465,15,1.678046705,AG
,6.464646465,16,3.855663409,AG
,6.464646465,17,0.662485757,AG
,6.464646465,18,2.048672621,AG
,6.464646465,19,2.525142645,AG
,6.464646465,0,0.241223896,V1
,6.464646465,1,-1.321778327,V1
,6.464646465,2,0.367068262,V1
,6.464646465,3,1.929007036,V1
,6.464646465,4,0.907464351,V1
,6.464646465,5,-3.113021961,V1
,6.464646465,6,-0.72200185,V1
,6.464646465,7,-2.627648628,V1
,6.464646465,8,0.905795139,V1
,6.464646465,9,-2.252582802,V1
,6.464646465,10,-1.919799723,V1
,6.464646465,11,1.329183272,V1
,6.464646465,12,1.413492718,V1
,6.464646465,13,-1.903930034,V1
,6.464646465,14,0.781462525,V1
,6.464646465,15,-0.87977693,V1
,6.464646465,16,-0.120971935,V1
,6.464646465,17,0.414833341,V1
,6.464646465,18,-0.377613165,V1
,6.464646465,19,-0.996600258,V1
,6.565656566,0,0.209975577,IPS
,6.565656566,1,-0.717825571,IPS
,6.565656566,2,-0.088762199,IPS
,6.565656566,3,0.511351221,IPS
,6.565656566,4,-1.198449756,IPS
,6.565656566,5,-0.377166874,IPS
,6.565656566,6,3.23927695,IPS
,6.565656566,7,-0.22328845,IPS
,6.565656566,8,1.243625169,IPS
,6.565656566,9,2.523695475,IPS
,6.565656566,10,2.307900834,IPS
,6.565656566,11,-0.61658966,IPS
,6.565656566,12,3.46996343,IPS
,6.565656566,13,4.526457215,IPS
,6.565656566,14,2.58788205,IPS
,6.565656566,15,-1.040155127,IPS
,6.565656566,16,3.013528614,IPS
,6.565656566,17,3.467968005,IPS
,6.565656566,18,1.00465119,IPS
,6.565656566,19,-1.208629163,IPS
,6.565656566,0,2.138485758,AG
,6.565656566,1,2.070272802,AG
,6.565656566,2,3.907360511,AG
,6.565656566,3,1.82722958,AG
,6.565656566,4,3.29321119,AG
,6.565656566,5,1.502248083,AG
,6.565656566,6,2.989375421,AG
,6.565656566,7,1.995601489,AG
,6.565656566,8,0.73508719,AG
,6.565656566,9,-0.605641979,AG
,6.565656566,10,0.005675725,AG
,6.565656566,11,2.025917165,AG
,6.565656566,12,1.175731901,AG
,6.565656566,13,0.015564049,AG
,6.565656566,14,2.518933671,AG
,6.565656566,15,1.634699769,AG
,6.565656566,16,3.812316473,AG
,6.565656566,17,0.619138821,AG
,6.565656566,18,2.005325685,AG
,6.565656566,19,2.481795709,AG
,6.565656566,0,0.253781798,V1
,6.565656566,1,-1.309220426,V1
,6.565656566,2,0.379626163,V1
,6.565656566,3,1.941564937,V1
,6.565656566,4,0.920022252,V1
,6.565656566,5,-3.10046406,V1
,6.565656566,6,-0.709443949,V1
,6.565656566,7,-2.615090727,V1
,6.565656566,8,0.918353041,V1
,6.565656566,9,-2.240024901,V1
,6.565656566,10,-1.907241822,V1
,6.565656566,11,1.341741173,V1
,6.565656566,12,1.42605062,V1
,6.565656566,13,-1.891372133,V1
,6.565656566,14,0.794020426,V1
,6.565656566,15,-0.867219029,V1
,6.565656566,16,-0.108414034,V1
,6.565656566,17,0.427391243,V1
,6.565656566,18,-0.365055264,V1
,6.565656566,19,-0.984042357,V1
,6.666666667,0,0.230625591,IPS
,6.666666667,1,-0.697175557,IPS
,6.666666667,2,-0.068112185,IPS
,6.666666667,3,0.532001234,IPS
,6.666666667,4,-1.177799742,IPS
,6.666666667,5,-0.35651686,IPS
,6.666666667,6,3.259926964,IPS
,6.666666667,7,-0.202638436,IPS
,6.666666667,8,1.264275183,IPS
,6.666666667,9,2.544345489,IPS
,6.666666667,10,2.328550848,IPS
,6.666666667,11,-0.595939646,IPS
,6.666666667,12,3.490613444,IPS
,6.666666667,13,4.547107229,IPS
,6.666666667,14,2.608532064,IPS
,6.666666667,15,-1.019505113,IPS
,6.666666667,16,3.034178628,IPS
,6.666666667,17,3.488618019,IPS
,6.666666667,18,1.025301204,IPS
,6.666666667,19,-1.187979149,IPS
,6.666666667,0,2.095804293,AG
,6.666666667,1,2.027591336,AG
,6.666666667,2,3.864679045,AG
,6.666666667,3,1.784548115,AG
,6.666666667,4,3.250529725,AG
,6.666666667,5,1.459566617,AG
,6.666666667,6,2.946693956,AG
,6.666666667,7,1.952920024,AG
,6.666666667,8,0.692405725,AG
,6.666666667,9,-0.648323444,AG
,6.666666667,10,-0.03700574,AG
,6.666666667,11,1.983235699,AG
,6.666666667,12,1.133050436,AG
,6.666666667,13,-0.027117416,AG
,6.666666667,14,2.476252206,AG
,6.666666667,15,1.592018304,AG
,6.666666667,16,3.769635007,AG
,6.666666667,17,0.576457355,AG
,6.666666667,18,1.96264422,AG
,6.666666667,19,2.439114244,AG
,6.666666667,0,0.268445327,V1
,6.666666667,1,-1.294556897,V1
,6.666666667,2,0.394289692,V1
,6.666666667,3,1.956228467,V1
,6.666666667,4,0.934685782,V1
,6.666666667,5,-3.085800531,V1
,6.666666667,6,-0.69478042,V1
,6.666666667,7,-2.600427197,V1
,6.666666667,8,0.93301657,V1
,6.666666667,9,-2.225361371,V1
,6.666666667,10,-1.892578292,V1
,6.666666667,11,1.356404703,V1
,6.666666667,12,1.440714149,V1
,6.666666667,13,-1.876708604,V1
,6.666666667,14,0.808683956,V1
,6.666666667,15,-0.852555499,V1
,6.666666667,16,-0.093750505,V1
,6.666666667,17,0.442054772,V1
,6.666666667,18,-0.350391734,V1
,6.666666667,19,-0.969378827,V1
,6.767676768,0,0.249991388,IPS
,6.767676768,1,-0.677809761,IPS
,6.767676768,2,-0.048746388,IPS
,6.767676768,3,0.551367031,IPS
,6.767676768,4,-1.158433945,IPS
,6.767676768,5,-0.337151064,IPS
,6.767676768,6,3.27929276,IPS
,6.767676768,7,-0.183272639,IPS
,6.767676768,8,1.283640979,IPS
,6.767676768,9,2.563711285,IPS
,6.767676768,10,2.347916644,IPS
,6.767676768,11,-0.57657385,IPS
,6.767676768,12,3.509979241,IPS
,6.767676768,13,4.566473025,IPS
,6.767676768,14,2.627897861,IPS
,6.767676768,15,-1.000139317,IPS
,6.767676768,16,3.053544424,IPS
,6.767676768,17,3.507983815,IPS
,6.767676768,18,1.044667,IPS
,6.767676768,19,-1.168613353,IPS
,6.767676768,0,2.053870085,AG
,6.767676768,1,1.985657128,AG
,6.767676768,2,3.822744837,AG
,6.767676768,3,1.742613907,AG
,6.767676768,4,3.208595517,AG
,6.767676768,5,1.417632409,AG
,6.767676768,6,2.904759748,AG
,6.767676768,7,1.910985816,AG
,6.767676768,8,0.650471516,AG
,6.767676768,9,-0.690257652,AG
,6.767676768,10,-0.078939948,AG
,6.767676768,11,1.941301491,AG
,6.767676768,12,1.091116228,AG
,6.767676768,13,-0.069051624,AG
,6.767676768,14,2.434317997,AG
,6.767676768,15,1.550084096,AG
,6.767676768,16,3.727700799,AG
,6.767676768,17,0.534523147,AG
,6.767676768,18,1.920710012,AG
,6.767676768,19,2.397180036,AG
,6.767676768,0,0.28508777,V1
,6.767676768,1,-1.277914454,V1
,6.767676768,2,0.410932135,V1
,6.767676768,3,1.97287091,V1
,6.767676768,4,0.951328225,V1
,6.767676768,5,-3.069158088,V1
,6.767676768,6,-0.678137977,V1
,6.767676768,7,-2.583784754,V1
,6.767676768,8,0.949659013,V1
,6.767676768,9,-2.208718928,V1
,6.767676768,10,-1.875935849,V1
,6.767676768,11,1.373047145,V1
,6.767676768,12,1.457356592,V1
,6.767676768,13,-1.860066161,V1
,6.767676768,14,0.825326399,V1
,6.767676768,15,-0.835913056,V1
,6.767676768,16,-0.077108062,V1
,6.767676768,17,0.458697215,V1
,6.767676768,18,-0.333749291,V1
,6.767676768,19,-0.952736384,V1
,6.868686869,0,0.268140396,IPS
,6.868686869,1,-0.659660753,IPS
,6.868686869,2,-0.03059738,IPS
,6.868686869,3,0.569516039,IPS
,6.868686869,4,-1.140284937,IPS
,6.868686869,5,-0.319002056,IPS
,6.868686869,6,3.297441769,IPS
,6.868686869,7,-0.165123631,IPS
,6.868686869,8,1.301789988,IPS
,6.868686869,9,2.581860294,IPS
,6.868686869,10,2.366065652,IPS
,6.868686869,11,-0.558424842,IPS
,6.868686869,12,3.528128249,IPS
,6.868686869,13,4.584622034,IPS
,6.868686869,14,2.646046869,IPS
,6.868686869,15,-0.981990309,IPS
,6.868686869,16,3.071693433,IPS
,6.868686869,17,3.526132824,IPS
,6.868686869,18,1.062816009,IPS
,6.868686869,19,-1.150464345,IPS
,6.868686869,0,2.012754907,AG
,6.868686869,1,1.944541951,AG
,6.868686869,2,3.781629659,AG
,6.868686869,3,1.701498729,AG
,6.868686869,4,3.167480339,AG
,6.868686869,5,1.376517231,AG
,6.868686869,6,2.86364457,AG
,6.868686869,7,1.869870638,AG
,6.868686869,8,0.609356339,AG
,6.868686869,9,-0.73137283,AG
,6.868686869,10,-0.120055126,AG
,6.868686869,11,1.900186313,AG
,6.868686869,12,1.05000105,AG
,6.868686869,13,-0.110166802,AG
,6.868686869,14,2.39320282,AG
,6.868686869,15,1.508968918,AG
,6.868686869,16,3.686585621,AG
,6.868686869,17,0.49340797,AG
,6.868686869,18,1.879594834,AG
,6.868686869,19,2.356064858,AG
,6.868686869,0,0.303580422,V1
,6.868686869,1,-1.259421802,V1
,6.868686869,2,0.429424787,V1
,6.868686869,3,1.991363562,V1
,6.868686869,4,0.969820877,V1
,6.868686869,5,-3.050665436,V1
,6.868686869,6,-0.659645325,V1
,6.868686869,7,-2.565292102,V1
,6.868686869,8,0.968151665,V1
,6.868686869,9,-2.190226277,V1
,6.868686869,10,-1.857443197,V1
,6.868686869,11,1.391539797,V1
,6.868686869,12,1.475849244,V1
,6.868686869,13,-1.841573509,V1
,6.868686869,14,0.843819051,V1
,6.868686869,15,-0.817420404,V1
,6.868686869,16,-0.05861541,V1
,6.868686869,17,0.477189867,V1
,6.868686869,18,-0.315256639,V1
,6.868686869,19,-0.934243732,V1
,6.96969697,0,0.28513786,IPS
,6.96969697,1,-0.642663289,IPS
,6.96969697,2,-0.013599916,IPS
,6.96969697,3,0.586513503,IPS
,6.96969697,4,-1.123287473,IPS
,6.96969697,5,-0.302004592,IPS
,6.96969697,6,3.314439232,IPS
,6.96969697,7,-0.148126167,IPS
,6.96969697,8,1.318787452,IPS
,6.96969697,9,2.598857757,IPS
,6.96969697,10,2.383063116,IPS
,6.96969697,11,-0.541427378,IPS
,6.96969697,12,3.545125713,IPS
,6.96969697,13,4.601619497,IPS
,6.96969697,14,2.663044333,IPS
,6.96969697,15,-0.964992845,IPS
,6.96969697,16,3.088690897,IPS
,6.96969697,17,3.543130288,IPS
,6.96969697,18,1.079813472,IPS
,6.96969697,19,-1.133466881,IPS
,6.96969697,0,1.972521067,AG
,6.96969697,1,1.90430811,AG
,6.96969697,2,3.741395819,AG
,6.96969697,3,1.661264889,AG
,6.96969697,4,3.127246499,AG
,6.96969697,5,1.336283391,AG
,6.96969697,6,2.82341073,AG
,6.96969697,7,1.829636798,AG
,6.96969697,8,0.569122499,AG
,6.96969697,9,-0.77160667,AG
,6.96969697,10,-0.160288966,AG
,6.96969697,11,1.859952473,AG
,6.96969697,12,1.00976721,AG
,6.96969697,13,-0.150400642,AG
,6.96969697,14,2.352968979,AG
,6.96969697,15,1.468735078,AG
,6.96969697,16,3.646351781,AG
,6.96969697,17,0.453174129,AG
,6.96969697,18,1.839360994,AG
,6.96969697,19,2.315831018,AG
,6.96969697,0,0.323793479,V1
,6.96969697,1,-1.239208744,V1
,6.96969697,2,0.449637845,V1
,6.96969697,3,2.011576619,V1
,6.96969697,4,0.990033934,V1
,6.96969697,5,-3.030452378,V1
,6.96969697,6,-0.639432268,V1
,6.96969697,7,-2.545079045,V1
,6.96969697,8,0.988364722,V1
,6.96969697,9,-2.170013219,V1
,6.96969697,10,-1.83723014,V1
,6.96969697,11,1.411752855,V1
,6.96969697,12,1.496062301,V1
,6.96969697,13,-1.821360451,V1
,6.96969697,14,0.864032108,V1
,6.96969697,15,-0.797207347,V1
,6.96969697,16,-0.038402352,V1
,6.96969697,17,0.497402924,V1
,6.96969697,18,-0.295043582,V1
,6.96969697,19,-0.914030675,V1
,7.070707071,0,0.301046738,IPS
,7.070707071,1,-0.626754411,IPS
,7.070707071,2,0.002308962,IPS
,7.070707071,3,0.602422381,IPS
,7.070707071,4,-1.107378595,IPS
,7.070707071,5,-0.286095714,IPS
,7.070707071,6,3.330348111,IPS
,7.070707071,7,-0.132217289,IPS
,7.070707071,8,1.33469633,IPS
,7.070707071,9,2.614766636,IPS
,7.070707071,10,2.398971995,IPS
,7.070707071,11,-0.5255185,IPS
,7.070707071,12,3.561034591,IPS
,7.070707071,13,4.617528376,IPS
,7.070707071,14,2.678953211,IPS
,7.070707071,15,-0.949083967,IPS
,7.070707071,16,3.104599775,IPS
,7.070707071,17,3.559039166,IPS
,7.070707071,18,1.095722351,IPS
,7.070707071,19,-1.117558002,IPS
,7.070707071,0,1.93322196,AG
,7.070707071,1,1.865009004,AG
,7.070707071,2,3.702096713,AG
,7.070707071,3,1.621965782,AG
,7.070707071,4,3.087947392,AG
,7.070707071,5,1.296984285,AG
,7.070707071,6,2.784111623,AG
,7.070707071,7,1.790337691,AG
,7.070707071,8,0.529823392,AG
,7.070707071,9,-0.810905777,AG
,7.070707071,10,-0.199588073,AG
,7.070707071,11,1.820653367,AG
,7.070707071,12,0.970468103,AG
,7.070707071,13,-0.189699748,AG
,7.070707071,14,2.313669873,AG
,7.070707071,15,1.429435971,AG
,7.070707071,16,3.607052675,AG
,7.070707071,17,0.413875023,AG
,7.070707071,18,1.800061887,AG
,7.070707071,19,2.276531911,AG
,7.070707071,0,0.345596865,V1
,7.070707071,1,-1.217405359,V1
,7.070707071,2,0.47144123,V1
,7.070707071,3,2.033380005,V1
,7.070707071,4,1.011837319,V1
,7.070707071,5,-3.008648993,V1
,7.070707071,6,-0.617628882,V1
,7.070707071,7,-2.523275659,V1
,7.070707071,8,1.010168108,V1
,7.070707071,9,-2.148209834,V1
,7.070707071,10,-1.815426754,V1
,7.070707071,11,1.43355624,V1
,7.070707071,12,1.517865687,V1
,7.070707071,13,-1.799557066,V1
,7.070707071,14,0.885835494,V1
,7.070707071,15,-0.775403961,V1
,7.070707071,16,-0.016598967,V1
,7.070707071,17,0.51920631,V1
,7.070707071,18,-0.273240196,V1
,7.070707071,19,-0.892227289,V1
,7.171717172,0,0.315927637,IPS
,7.171717172,1,-0.611873512,IPS
,7.171717172,2,0.017189861,IPS
,7.171717172,3,0.61730328,IPS
,7.171717172,4,-1.092497696,IPS
,7.171717172,5,-0.271214815,IPS
,7.171717172,6,3.345229009,IPS
,7.171717172,7,-0.11733639,IPS
,7.171717172,8,1.349577229,IPS
,7.171717172,9,2.629647534,IPS
,7.171717172,10,2.413852893,IPS
,7.171717172,11,-0.510637601,IPS
,7.171717172,12,3.57591549,IPS
,7.171717172,13,4.632409274,IPS
,7.171717172,14,2.69383411,IPS
,7.171717172,15,-0.934203068,IPS
,7.171717172,16,3.119480674,IPS
,7.171717172,17,3.573920065,IPS
,7.171717172,18,1.11060325,IPS
,7.171717172,19,-1.102677104,IPS
,7.171717172,0,1.894902628,AG
,7.171717172,1,1.826689672,AG
,7.171717172,2,3.663777381,AG
,7.171717172,3,1.58364645,AG
,7.171717172,4,3.04962806,AG
,7.171717172,5,1.258664953,AG
,7.171717172,6,2.745792291,AG
,7.171717172,7,1.752018359,AG
,7.171717172,8,0.49150406,AG
,7.171717172,9,-0.849225109,AG
,7.171717172,10,-0.237907405,AG
,7.171717172,11,1.782334034,AG
,7.171717172,12,0.932148771,AG
,7.171717172,13,-0.228019081,AG
,7.171717172,14,2.275350541,AG
,7.171717172,15,1.391116639,AG
,7.171717172,16,3.568733343,AG
,7.171717172,17,0.375555691,AG
,7.171717172,18,1.761742555,AG
,7.171717172,19,2.238212579,AG
,7.171717172,0,0.368860986,V1
,7.171717172,1,-1.194141238,V1
,7.171717172,2,0.494705351,V1
,7.171717172,3,2.056644126,V1
,7.171717172,4,1.03510144,V1
,7.171717172,5,-2.985384872,V1
,7.171717172,6,-0.594364761,V1
,7.171717172,7,-2.500011538,V1
,7.171717172,8,1.033432229,V1
,7.171717172,9,-2.124945713,V1
,7.171717172,10,-1.792162633,V1
,7.171717172,11,1.456820361,V1
,7.171717172,12,1.541129808,V1
,7.171717172,13,-1.776292945,V1
,7.171717172,14,0.909099615,V1
,7.171717172,15,-0.75213984,V1
,7.171717172,16,0.006665154,V1
,7.171717172,17,0.542470431,V1
,7.171717172,18,-0.249976075,V1
,7.171717172,19,-0.868963168,V1
,7.272727273,0,0.329838764,IPS
,7.272727273,1,-0.597962385,IPS
,7.272727273,2,0.031100988,IPS
,7.272727273,3,0.631214407,IPS
,7.272727273,4,-1.078586569,IPS
,7.272727273,5,-0.257303688,IPS
,7.272727273,6,3.359140137,IPS
,7.272727273,7,-0.103425263,IPS
,7.272727273,8,1.363488356,IPS
,7.272727273,9,2.643558662,IPS
,7.272727273,10,2.427764021,IPS
,7.272727273,11,-0.496726474,IPS
,7.272727273,12,3.589826617,IPS
,7.272727273,13,4.646320402,IPS
,7.272727273,14,2.707745237,IPS
,7.272727273,15,-0.920291941,IPS
,7.272727273,16,3.133391801,IPS
,7.272727273,17,3.587831192,IPS
,7.272727273,18,1.124514377,IPS
,7.272727273,19,-1.088765976,IPS
,7.272727273,0,1.85760031,AG
,7.272727273,1,1.789387354,AG
,7.272727273,2,3.626475063,AG
,7.272727273,3,1.546344132,AG
,7.272727273,4,3.012325742,AG
,7.272727273,5,1.221362635,AG
,7.272727273,6,2.708489973,AG
,7.272727273,7,1.714716041,AG
,7.272727273,8,0.454201742,AG
,7.272727273,9,-0.886527427,AG
,7.272727273,10,-0.275209723,AG
,7.272727273,11,1.745031717,AG
,7.272727273,12,0.894846453,AG
,7.272727273,13,-0.265321399,AG
,7.272727273,14,2.238048223,AG
,7.272727273,15,1.353814321,AG
,7.272727273,16,3.531431025,AG
,7.272727273,17,0.338253373,AG
,7.272727273,18,1.724440237,AG
,7.272727273,19,2.200910261,AG
,7.272727273,0,0.393457427,V1
,7.272727273,1,-1.169544796,V1
,7.272727273,2,0.519301793,V1
,7.272727273,3,2.081240567,V1
,7.272727273,4,1.059697882,V1
,7.272727273,5,-2.960788431,V1
